user_id,utc_date,model,wallet_type,cost,currency
Google-67e0a491-4073-4414-8256-cc3be479dfae,2025-12-08,deepseek-chat,Paid,0.0028245280000000,USD
Google-67e0a491-4073-4414-8256-cc3be479dfae,2025-12-08,deepseek-reasoner,Paid,0.0013084400000000,USD
Google-67e0a491-4073-4414-8256-cc3be479dfae,2025-12-09,deepseek-chat,Paid,0.0078431640000000,USD
Google-67e0a491-4073-4414-8256-cc3be479dfae,2025-12-09,deepseek-reasoner,Paid,0.5124733600000000,USD
Google-67e0a491-4073-4414-8256-cc3be479dfae,2025-12-10,deepseek-chat,Paid,0.0036602720000000,USD
Google-67e0a491-4073-4414-8256-cc3be479dfae,2025-12-10,deepseek-reasoner,Paid,0.0016102800000000,USD
Google-67e0a491-4073-4414-8256-cc3be479dfae,2025-12-11,deepseek-chat,Paid,0.0055307840000000,USD
Google-67e0a491-4073-4414-8256-cc3be479dfae,2025-12-12,deepseek-chat,Paid,0.0066419640000000,USD
