2026-02-08 23:00:04,846 | INFO | ======================================================================
2026-02-08 23:00:04,855 | INFO | IoS-001 BULLETPROOF DAILY PRICE INGEST
2026-02-08 23:00:04,855 | INFO | ======================================================================
2026-02-08 23:00:04,855 | INFO | CEO Directive: CD-IOS-001-DAILY-INGEST-BULLETPROOF-001
2026-02-08 23:00:04,855 | INFO | Executor: STIG (EC-003)
2026-02-08 23:00:04,855 | INFO | Time: 2026-02-08T22:00:04.846365+00:00
2026-02-08 23:00:04,855 | INFO | Asset Class Filter: EQUITY
2026-02-08 23:00:04,886 | INFO | Dry Run: False
2026-02-08 23:00:04,887 | INFO | Canonical Source: fhq_market.prices (ONLY)
2026-02-08 23:00:04,898 | INFO | ======================================================================
2026-02-08 23:00:05,013 | INFO | Found 421 canonical assets
2026-02-08 23:00:06,783 | INFO | ============================================================
2026-02-08 23:00:06,793 | INFO | ATTEMPTING ALPACA INGEST (Primary Provider)
2026-02-08 23:00:06,793 | INFO | Assets: 421, Rate limit: 200/min
2026-02-08 23:00:06,793 | INFO | ============================================================
2026-02-08 23:00:06,803 | INFO |   [1COV.DE] Stale (1150.0h > 18h) - fetching
2026-02-08 23:00:06,803 | INFO |   [ABBV] Stale (70.0h > 18h) - fetching
2026-02-08 23:00:07,945 | WARNING |   [ABBV] Alpaca error: {"message":"subscription does not permit querying recent SIP data"}

2026-02-08 23:00:08,449 | INFO |   [ABNB] Stale (70.0h > 18h) - fetching
2026-02-08 23:00:08,568 | WARNING |   [ABNB] Alpaca error: {"message":"subscription does not permit querying recent SIP data"}

2026-02-08 23:00:09,071 | INFO |   [ABT] Stale (70.0h > 18h) - fetching
2026-02-08 23:00:09,188 | WARNING |   [ABT] Alpaca error: {"message":"subscription does not permit querying recent SIP data"}

2026-02-08 23:00:09,692 | INFO |   [ACA.PA] Stale (70.0h > 18h) - fetching
2026-02-08 23:00:09,692 | INFO |   [ADBE] Stale (70.0h > 18h) - fetching
2026-02-08 23:00:09,810 | WARNING |   [ADBE] Alpaca error: {"message":"subscription does not permit querying recent SIP data"}

2026-02-08 23:00:10,313 | INFO |   [ADI] Stale (70.0h > 18h) - fetching
2026-02-08 23:00:10,432 | WARNING |   [ADI] SIP subscription error (5 consecutive)
2026-02-08 23:00:10,433 | WARNING |   EARLY TERMINATION: Alpaca SIP subscription not available
2026-02-08 23:00:10,433 | WARNING |   Skipping remaining 414 Alpaca assets - will use fallback provider
2026-02-08 23:00:10,439 | INFO | Alpaca: Updated 0 assets, 421 remaining
2026-02-08 23:00:10,857 | INFO | ============================================================
2026-02-08 23:00:10,857 | INFO | ATTEMPTING YAHOO FINANCE INGEST (Fallback Provider)
