2026-01-23 23:00:03,788 | INFO | ======================================================================
2026-01-23 23:00:03,788 | INFO | IoS-001 BULLETPROOF DAILY PRICE INGEST
2026-01-23 23:00:03,788 | INFO | ======================================================================
2026-01-23 23:00:03,788 | INFO | CEO Directive: CD-IOS-001-DAILY-INGEST-BULLETPROOF-001
2026-01-23 23:00:03,788 | INFO | Executor: STIG (EC-003)
2026-01-23 23:00:03,788 | INFO | Time: 2026-01-23T22:00:03.788281+00:00
2026-01-23 23:00:03,788 | INFO | Asset Class Filter: EQUITY
2026-01-23 23:00:03,788 | INFO | Dry Run: False
2026-01-23 23:00:03,788 | INFO | Canonical Source: fhq_market.prices (ONLY)
2026-01-23 23:00:03,788 | INFO | ======================================================================
2026-01-23 23:00:03,893 | INFO | Found 421 canonical assets
2026-01-23 23:00:04,706 | INFO | ============================================================
2026-01-23 23:00:04,706 | INFO | ATTEMPTING ALPACA INGEST (Primary Provider)
2026-01-23 23:00:04,706 | INFO | Assets: 421, Rate limit: 200/min
2026-01-23 23:00:04,706 | INFO | ============================================================
2026-01-23 23:00:04,706 | INFO |   [1COV.DE] Stale (766.0h > 18h) - fetching
2026-01-23 23:00:04,715 | INFO |   [ABBV] Stale (22.0h > 18h) - fetching
2026-01-23 23:00:05,965 | WARNING |   [ABBV] Alpaca error: {"message":"subscription does not permit querying recent SIP data"}

2026-01-23 23:00:06,466 | INFO |   [ABNB] Stale (22.0h > 18h) - fetching
2026-01-23 23:00:06,599 | WARNING |   [ABNB] Alpaca error: {"message":"subscription does not permit querying recent SIP data"}

2026-01-23 23:00:07,100 | INFO |   [ABT] Stale (22.0h > 18h) - fetching
2026-01-23 23:00:07,256 | WARNING |   [ABT] Alpaca error: {"message":"subscription does not permit querying recent SIP data"}

2026-01-23 23:00:07,761 | INFO |   [ACA.PA] Stale (22.0h > 18h) - fetching
2026-01-23 23:00:07,763 | INFO |   [ADBE] Stale (22.0h > 18h) - fetching
2026-01-23 23:00:07,917 | WARNING |   [ADBE] Alpaca error: {"message":"subscription does not permit querying recent SIP data"}

2026-01-23 23:00:08,418 | INFO |   [ADI] Stale (22.0h > 18h) - fetching
2026-01-23 23:00:08,633 | WARNING |   [ADI] SIP subscription error (5 consecutive)
2026-01-23 23:00:08,634 | WARNING |   EARLY TERMINATION: Alpaca SIP subscription not available
2026-01-23 23:00:08,634 | WARNING |   Skipping remaining 414 Alpaca assets - will use fallback provider
2026-01-23 23:00:08,636 | INFO | Alpaca: Updated 0 assets, 421 remaining
2026-01-23 23:00:09,041 | INFO | ============================================================
2026-01-23 23:00:09,051 | INFO | ATTEMPTING YAHOO FINANCE INGEST (Fallback Provider)
2026-01-23 23:00:09,051 | INFO | Assets: 421, Using BATCH DOWNLOAD (efficient)
2026-01-23 23:00:09,051 | INFO | ============================================================
2026-01-23 23:00:09,051 | INFO |   Checking Yahoo Finance rate limit status...
2026-01-23 23:00:13,243 | ERROR | 
1 Failed download:
2026-01-23 23:00:13,243 | ERROR | ['AAPL']: YFRateLimitError('Too Many Requests. Rate limited. Try after a while.')
2026-01-23 23:00:13,284 | WARNING |   RATE LIMITED - Yahoo Finance is currently blocking requests
2026-01-23 23:00:13,284 | WARNING |   Skipping Yahoo and marking all assets as failed
2026-01-23 23:00:13,284 | INFO | Yahoo: Updated 0 assets, 421 remaining
2026-01-23 23:00:13,294 | INFO | ============================================================
2026-01-23 23:00:13,295 | INFO | ATTEMPTING TWELVEDATA EQUITY INGEST (Backup Provider)
2026-01-23 23:00:13,295 | INFO | Assets: 421, Rate limit: 7/min (90% of free tier)
2026-01-23 23:00:13,295 | INFO | Daily limit: 720 calls (90% of 800)
2026-01-23 23:00:13,296 | INFO | ============================================================
2026-01-23 23:00:13,296 | INFO |   Equity assets: 421, Non-equity: 0
2026-01-23 23:09:16,275 | WARNING |   [BRK.B] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:12:53,111 | WARNING |   [COP] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:13:03,524 | WARNING |   [COST] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:13:23,785 | WARNING |   [CRM] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:13:32,966 | WARNING |   [CRWD] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:13:51,621 | WARNING |   [CSX] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:14:01,538 | WARNING |   [CTAS] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:14:11,720 | WARNING |   [CTVA] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:14:25,791 | WARNING |   [CVS] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:14:35,640 | WARNING |   [CVX] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:14:45,842 | WARNING |   [D] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:14:55,168 | WARNING |   [DAL] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:15:04,685 | WARNING |   [DBK.DE] TwelveData error: This symbol is available starting with Grow (Grow plan). Consider upgrading now at https://twelvedata.com/pricing
2026-01-23 23:15:13,997 | WARNING |   [DD] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:15:24,325 | WARNING |   [DDOG] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:15:38,437 | WARNING |   [DE] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:15:47,672 | WARNING |   [DECK] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:16:15,801 | WARNING |   [DHER.DE] TwelveData error: This symbol is available starting with Grow (Grow plan). Consider upgrading now at https://twelvedata.com/pricing
2026-01-23 23:16:25,016 | WARNING |   [DHI] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:16:34,730 | WARNING |   [DHL.DE] TwelveData error: This symbol is available starting with Grow (Grow plan). Consider upgrading now at https://twelvedata.com/pricing
2026-01-23 23:16:49,386 | WARNING |   [DHR] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:16:58,646 | WARNING |   [DIA] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:17:07,856 | WARNING |   [DIS] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:17:16,972 | WARNING |   [DLR] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:17:35,593 | WARNING |   [DOCU] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:17:44,828 | WARNING |   [DOW] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:18:01,102 | WARNING |   [DPZ] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:18:19,339 | WARNING |   [DTE.DE] TwelveData error: This symbol is available starting with Grow (Grow plan). Consider upgrading now at https://twelvedata.com/pricing
2026-01-23 23:18:28,494 | WARNING |   [DUK] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:18:37,631 | WARNING |   [DVN] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:18:46,756 | WARNING |   [DXCM] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:18:55,974 | WARNING |   [EA] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:19:07,541 | WARNING |   [EBAY] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:19:16,815 | WARNING |   [ECL] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:19:26,113 | WARNING |   [ED] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:19:35,334 | WARNING |   [EIX] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:19:44,791 | WARNING |   [EL] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:20:12,501 | WARNING |   [ELV] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:20:23,335 | WARNING |   [EMR] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:20:51,226 | WARNING |   [ENR.DE] TwelveData error: This symbol is available starting with Grow (Grow plan). Consider upgrading now at https://twelvedata.com/pricing
2026-01-23 23:21:09,596 | WARNING |   [EOAN.DE] TwelveData error: This symbol is available starting with Grow (Grow plan). Consider upgrading now at https://twelvedata.com/pricing
2026-01-23 23:21:18,782 | WARNING |   [EOG] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-01-23 23:21:33,469 | WARNING |   [EQIX] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
