2026-01-20 23:00:03,790 | INFO | ======================================================================
2026-01-20 23:00:03,790 | INFO | IoS-001 BULLETPROOF DAILY PRICE INGEST
2026-01-20 23:00:03,790 | INFO | ======================================================================
2026-01-20 23:00:03,790 | INFO | CEO Directive: CD-IOS-001-DAILY-INGEST-BULLETPROOF-001
2026-01-20 23:00:03,790 | INFO | Executor: STIG (EC-003)
2026-01-20 23:00:03,790 | INFO | Time: 2026-01-20T22:00:03.790016+00:00
2026-01-20 23:00:03,790 | INFO | Asset Class Filter: EQUITY
2026-01-20 23:00:03,790 | INFO | Dry Run: False
2026-01-20 23:00:03,790 | INFO | Canonical Source: fhq_market.prices (ONLY)
2026-01-20 23:00:03,790 | INFO | ======================================================================
2026-01-20 23:00:03,904 | INFO | Found 421 canonical assets
2026-01-20 23:00:04,770 | INFO | ============================================================
2026-01-20 23:00:04,770 | INFO | ATTEMPTING ALPACA INGEST (Primary Provider)
2026-01-20 23:00:04,770 | INFO | Assets: 421, Rate limit: 200/min
2026-01-20 23:00:04,771 | INFO | ============================================================
2026-01-20 23:00:04,772 | INFO |   [1COV.DE] Stale (694.0h > 18h) - fetching
2026-01-20 23:00:04,772 | INFO |   [ABBV] Stale (22.0h > 18h) - fetching
2026-01-20 23:00:05,714 | WARNING |   [ABBV] Alpaca error: {"message":"subscription does not permit querying recent SIP data"}

2026-01-20 23:00:06,223 | INFO |   [ABNB] Stale (22.0h > 18h) - fetching
2026-01-20 23:00:06,342 | WARNING |   [ABNB] Alpaca error: {"message":"subscription does not permit querying recent SIP data"}

2026-01-20 23:00:06,845 | INFO |   [ABT] Stale (22.0h > 18h) - fetching
2026-01-20 23:00:06,968 | WARNING |   [ABT] Alpaca error: {"message":"subscription does not permit querying recent SIP data"}

2026-01-20 23:00:07,476 | INFO |   [ACA.PA] Stale (22.0h > 18h) - fetching
2026-01-20 23:00:07,478 | INFO |   [ADBE] Stale (22.0h > 18h) - fetching
2026-01-20 23:00:07,612 | WARNING |   [ADBE] Alpaca error: {"message":"subscription does not permit querying recent SIP data"}

2026-01-20 23:00:08,113 | INFO |   [ADI] Stale (22.0h > 18h) - fetching
2026-01-20 23:00:08,235 | WARNING |   [ADI] SIP subscription error (5 consecutive)
2026-01-20 23:00:08,245 | WARNING |   EARLY TERMINATION: Alpaca SIP subscription not available
2026-01-20 23:00:08,245 | WARNING |   Skipping remaining 414 Alpaca assets - will use fallback provider
2026-01-20 23:00:08,246 | INFO | Alpaca: Updated 0 assets, 421 remaining
2026-01-20 23:00:08,738 | INFO | ============================================================
2026-01-20 23:00:08,738 | INFO | ATTEMPTING YAHOO FINANCE INGEST (Fallback Provider)
2026-01-20 23:00:08,738 | INFO | Assets: 421, Using BATCH DOWNLOAD (efficient)
2026-01-20 23:00:08,738 | INFO | ============================================================
2026-01-20 23:00:08,738 | INFO |   Checking Yahoo Finance rate limit status...
2026-01-20 23:00:12,364 | ERROR | 
1 Failed download:
2026-01-20 23:00:12,364 | ERROR | ['AAPL']: YFRateLimitError('Too Many Requests. Rate limited. Try after a while.')
2026-01-20 23:00:12,395 | WARNING |   RATE LIMITED - Yahoo Finance is currently blocking requests
2026-01-20 23:00:12,395 | WARNING |   Skipping Yahoo and marking all assets as failed
2026-01-20 23:00:12,396 | INFO | Yahoo: Updated 0 assets, 421 remaining
2026-01-20 23:00:12,396 | INFO | ============================================================
2026-01-20 23:00:12,396 | INFO | ATTEMPTING TWELVEDATA EQUITY INGEST (Backup Provider)
2026-01-20 23:00:12,396 | INFO | Assets: 421, Rate limit: 7/min (90% of free tier)
2026-01-20 23:00:12,396 | INFO | Daily limit: 720 calls (90% of 800)
2026-01-20 23:00:12,396 | INFO | ============================================================
2026-01-20 23:00:12,396 | INFO |   Equity assets: 421, Non-equity: 0
2026-01-20 23:00:13,260 | WARNING |   [1COV.DE] TwelveData error: You have run out of API credits for the day. 873 API credits were used, with the current limit being 800. Wait for the next day or consider switching to a paid plan that will remove daily limits at https://twelvedata.com/pricing
2026-01-20 23:09:07,544 | WARNING |   [BRK.B] TwelveData error: You have run out of API credits for the day. 874 API credits were used, with the current limit being 800. Wait for the next day or consider switching to a paid plan that will remove daily limits at https://twelvedata.com/pricing
2026-01-20 23:09:25,883 | WARNING |   [BT.A.L] TwelveData error: You have run out of API credits for the day. 875 API credits were used, with the current limit being 800. Wait for the next day or consider switching to a paid plan that will remove daily limits at https://twelvedata.com/pricing
2026-01-20 23:11:56,048 | WARNING |   [CI] TwelveData error: HTTPSConnectionPool(host='api.twelvedata.com', port=443): Max retries exceeded with url: /time_serie
2026-01-20 23:12:16,453 | WARNING |   [CL] TwelveData error: You have run out of API credits for the day. 884 API credits were used, with the current limit being 800. Wait for the next day or consider switching to a paid plan that will remove daily limits at https://twelvedata.com/pricing
2026-01-20 23:12:25,808 | WARNING |   [CLX] TwelveData error: You have run out of API credits for the day. 886 API credits were used, with the current limit being 800. Wait for the next day or consider switching to a paid plan that will remove daily limits at https://twelvedata.com/pricing
2026-01-20 23:12:35,288 | WARNING |   [CMCSA] TwelveData error: You have run out of API credits for the day. 888 API credits were used, with the current limit being 800. Wait for the next day or consider switching to a paid plan that will remove daily limits at https://twelvedata.com/pricing
2026-01-20 23:12:44,663 | WARNING |   [CME] TwelveData error: You have run out of API credits for the day. 890 API credits were used, with the current limit being 800. Wait for the next day or consider switching to a paid plan that will remove daily limits at https://twelvedata.com/pricing
2026-01-20 23:12:54,100 | WARNING |   [CMG] TwelveData error: You have run out of API credits for the day. 892 API credits were used, with the current limit being 800. Wait for the next day or consider switching to a paid plan that will remove daily limits at https://twelvedata.com/pricing
2026-01-20 23:13:04,304 | WARNING |   [COF] TwelveData error: You have run out of API credits for the day. 894 API credits were used, with the current limit being 800. Wait for the next day or consider switching to a paid plan that will remove daily limits at https://twelvedata.com/pricing
2026-01-20 23:13:13,778 | WARNING |   [COIN] TwelveData error: You have run out of API credits for the day. 896 API credits were used, with the current limit being 800. Wait for the next day or consider switching to a paid plan that will remove daily limits at https://twelvedata.com/pricing
2026-01-20 23:13:24,574 | WARNING |   [CON.DE] TwelveData error: You have run out of API credits for the day. 898 API credits were used, with the current limit being 800. Wait for the next day or consider switching to a paid plan that will remove daily limits at https://twelvedata.com/pricing
2026-01-20 23:13:37,023 | WARNING |   [COP] TwelveData error: You have run out of API credits for the day. 899 API credits were used, with the current limit being 800. Wait for the next day or consider switching to a paid plan that will remove daily limits at https://twelvedata.com/pricing
2026-01-20 23:13:46,345 | WARNING |   [COST] TwelveData error: You have run out of API credits for the day. 900 API credits were used, with the current limit being 800. Wait for the next day or consider switching to a paid plan that will remove daily limits at https://twelvedata.com/pricing
