2026-02-04 23:00:03,668 | INFO | ======================================================================
2026-02-04 23:00:03,668 | INFO | IoS-001 BULLETPROOF DAILY PRICE INGEST
2026-02-04 23:00:03,668 | INFO | ======================================================================
2026-02-04 23:00:03,668 | INFO | CEO Directive: CD-IOS-001-DAILY-INGEST-BULLETPROOF-001
2026-02-04 23:00:03,668 | INFO | Executor: STIG (EC-003)
2026-02-04 23:00:03,668 | INFO | Time: 2026-02-04T22:00:03.668615+00:00
2026-02-04 23:00:03,668 | INFO | Asset Class Filter: EQUITY
2026-02-04 23:00:03,687 | INFO | Dry Run: False
2026-02-04 23:00:03,687 | INFO | Canonical Source: fhq_market.prices (ONLY)
2026-02-04 23:00:03,687 | INFO | ======================================================================
2026-02-04 23:00:03,772 | INFO | Found 421 canonical assets
2026-02-04 23:00:06,407 | INFO | ============================================================
2026-02-04 23:00:06,407 | INFO | ATTEMPTING ALPACA INGEST (Primary Provider)
2026-02-04 23:00:06,408 | INFO | Assets: 421, Rate limit: 200/min
2026-02-04 23:00:06,408 | INFO | ============================================================
2026-02-04 23:00:06,416 | INFO |   [1COV.DE] Stale (1054.0h > 18h) - fetching
2026-02-04 23:00:06,417 | INFO |   [ABBV] Stale (22.0h > 18h) - fetching
2026-02-04 23:00:07,753 | WARNING |   [ABBV] Alpaca error: {"message":"subscription does not permit querying recent SIP data"}

2026-02-04 23:00:08,261 | INFO |   [ABNB] Stale (22.0h > 18h) - fetching
2026-02-04 23:00:08,379 | WARNING |   [ABNB] Alpaca error: {"message":"subscription does not permit querying recent SIP data"}

2026-02-04 23:00:08,883 | INFO |   [ABT] Stale (22.0h > 18h) - fetching
2026-02-04 23:00:08,997 | WARNING |   [ABT] Alpaca error: {"message":"subscription does not permit querying recent SIP data"}

2026-02-04 23:00:09,501 | INFO |   [ACA.PA] Stale (22.0h > 18h) - fetching
2026-02-04 23:00:09,501 | INFO |   [ADBE] Stale (22.0h > 18h) - fetching
2026-02-04 23:00:09,615 | WARNING |   [ADBE] Alpaca error: {"message":"subscription does not permit querying recent SIP data"}

2026-02-04 23:00:10,171 | INFO |   [ADI] Stale (22.0h > 18h) - fetching
2026-02-04 23:00:10,292 | WARNING |   [ADI] SIP subscription error (5 consecutive)
2026-02-04 23:00:10,301 | WARNING |   EARLY TERMINATION: Alpaca SIP subscription not available
2026-02-04 23:00:10,301 | WARNING |   Skipping remaining 414 Alpaca assets - will use fallback provider
2026-02-04 23:00:10,302 | INFO | Alpaca: Updated 0 assets, 421 remaining
2026-02-04 23:00:10,808 | INFO | ============================================================
2026-02-04 23:00:10,808 | INFO | ATTEMPTING YAHOO FINANCE INGEST (Fallback Provider)
2026-02-04 23:00:10,808 | INFO | Assets: 421, Using BATCH DOWNLOAD (efficient)
2026-02-04 23:00:10,808 | INFO | ============================================================
2026-02-04 23:00:10,808 | INFO |   Checking Yahoo Finance rate limit status...
2026-02-04 23:00:14,599 | ERROR | 
1 Failed download:
2026-02-04 23:00:14,599 | ERROR | ['AAPL']: YFRateLimitError('Too Many Requests. Rate limited. Try after a while.')
2026-02-04 23:00:14,616 | WARNING |   RATE LIMITED - Yahoo Finance is currently blocking requests
2026-02-04 23:00:14,617 | WARNING |   Skipping Yahoo and marking all assets as failed
2026-02-04 23:00:14,618 | INFO | Yahoo: Updated 0 assets, 421 remaining
2026-02-04 23:00:14,618 | INFO | ============================================================
2026-02-04 23:00:14,618 | INFO | ATTEMPTING TWELVEDATA EQUITY INGEST (Backup Provider)
2026-02-04 23:00:14,619 | INFO | Assets: 421, Rate limit: 7/min (90% of free tier)
2026-02-04 23:00:14,619 | INFO | Daily limit: 720 calls (90% of 800)
2026-02-04 23:00:14,619 | INFO | ============================================================
2026-02-04 23:00:14,619 | INFO |   Equity assets: 421, Non-equity: 0
2026-02-04 23:09:10,432 | WARNING |   [BRK.B] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-02-04 23:12:41,316 | WARNING |   [CON.DE] TwelveData error: This symbol is available starting with Grow (Grow plan). Consider upgrading now at https://twelvedata.com/pricing
2026-02-04 23:12:50,486 | WARNING |   [COP] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-02-04 23:12:59,581 | WARNING |   [COST] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-02-04 23:13:18,204 | WARNING |   [CRM] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-02-04 23:13:33,307 | WARNING |   [CRWD] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-02-04 23:13:51,925 | WARNING |   [CSX] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-02-04 23:14:01,118 | WARNING |   [CTAS] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-02-04 23:14:10,232 | WARNING |   [CTVA] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-02-04 23:14:19,394 | WARNING |   [CVS] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-02-04 23:14:28,816 | WARNING |   [CVX] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-02-04 23:14:43,980 | WARNING |   [D] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-02-04 23:14:53,067 | WARNING |   [DAL] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-02-04 23:15:02,503 | WARNING |   [DBK.DE] TwelveData error: This symbol is available starting with Grow (Grow plan). Consider upgrading now at https://twelvedata.com/pricing
2026-02-04 23:15:12,749 | WARNING |   [DD] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-02-04 23:15:22,008 | WARNING |   [DDOG] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-02-04 23:15:31,334 | WARNING |   [DE] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-02-04 23:15:40,667 | WARNING |   [DECK] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-02-04 23:16:10,185 | WARNING |   [DHER.DE] TwelveData error: This symbol is available starting with Grow (Grow plan). Consider upgrading now at https://twelvedata.com/pricing
2026-02-04 23:16:19,418 | WARNING |   [DHI] TwelveData error: No data is available on the specified dates. Try setting different start/end dates.
2026-02-04 23:16:29,146 | WARNING |   [DHL.DE] TwelveData error: This symbol is available starting with Grow (Grow plan). Consider upgrading now at https://twelvedata.com/pricing
