listing_id,date,open,high,low,close,adj_close,volume,price_type,resolution,data_source,adr_epoch
XLY,2015-12-16 00:00:00-05:00,39.720001220703125,40.18000030517578,39.400001525878906,40.10499954223633,35.93547058105469,24149400,RAW,1d,yfinance,COLAB
XLY,2015-12-17 00:00:00-05:00,40.11000061035156,40.25,39.44499969482422,39.44499969482422,35.344078063964844,18449200,RAW,1d,yfinance,COLAB
XLY,2015-12-18 00:00:00-05:00,39.21500015258789,39.224998474121094,38.63999938964844,38.665000915527344,34.78847885131836,30106000,RAW,1d,yfinance,COLAB
XLY,2015-12-21 00:00:00-05:00,38.92499923706055,39.05500030517578,38.595001220703125,38.86000061035156,34.96394348144531,14178000,RAW,1d,yfinance,COLAB
XLY,2015-12-22 00:00:00-05:00,39.060001373291016,39.220001220703125,38.84000015258789,39.14500045776367,35.220375061035156,13465800,RAW,1d,yfinance,COLAB
XLY,2015-12-23 00:00:00-05:00,39.25,39.38999938964844,39.18000030517578,39.345001220703125,35.40032196044922,12049600,RAW,1d,yfinance,COLAB
XLY,2015-12-24 00:00:00-05:00,39.279998779296875,39.369998931884766,39.209999084472656,39.2400016784668,35.305843353271484,3823600,RAW,1d,yfinance,COLAB
XLY,2015-12-28 00:00:00-05:00,39.13999938964844,39.3650016784668,39.029998779296875,39.34000015258789,35.395816802978516,8111800,RAW,1d,yfinance,COLAB
XLY,2015-12-29 00:00:00-05:00,39.58000183105469,39.85499954223633,39.5,39.79499816894531,35.805198669433594,11480400,RAW,1d,yfinance,COLAB
XLY,2015-12-30 00:00:00-05:00,39.76499938964844,39.779998779296875,39.46500015258789,39.474998474121094,35.51728439331055,6437800,RAW,1d,yfinance,COLAB
XLY,2015-12-31 00:00:00-05:00,39.290000915527344,39.505001068115234,39.07500076293945,39.08000183105469,35.161888122558594,13160400,RAW,1d,yfinance,COLAB
XLY,2016-01-04 00:00:00-05:00,38.38999938964844,38.46500015258789,37.9900016784668,38.40999984741211,34.55906295776367,26800800,RAW,1d,yfinance,COLAB
