listing_id,date,open,high,low,close,adj_close,volume,price_type,resolution,data_source,adr_epoch
ASML,2015-12-16 00:00:00-05:00,88.54000091552734,89.56999969482422,87.7300033569336,89.36000061035156,80.81472778320312,627400,RAW,1d,yfinance,COLAB
ASML,2015-12-17 00:00:00-05:00,89.70999908447266,89.77999877929688,87.93000030517578,87.93000030517578,79.521484375,662900,RAW,1d,yfinance,COLAB
ASML,2015-12-18 00:00:00-05:00,87.29000091552734,87.94000244140625,86.98999786376953,87.41999816894531,79.06024932861328,500600,RAW,1d,yfinance,COLAB
ASML,2015-12-21 00:00:00-05:00,89.4800033569336,89.87000274658203,88.44999694824219,89.2300033569336,80.69717407226562,1048100,RAW,1d,yfinance,COLAB
ASML,2015-12-22 00:00:00-05:00,89.83999633789062,90.63999938964844,89.27999877929688,90.4000015258789,81.75528717041016,1691100,RAW,1d,yfinance,COLAB
ASML,2015-12-23 00:00:00-05:00,91.04000091552734,91.61000061035156,90.88999938964844,91.31999969482422,82.58729553222656,418400,RAW,1d,yfinance,COLAB
ASML,2015-12-24 00:00:00-05:00,90.9000015258789,91.83000183105469,90.9000015258789,91.44000244140625,82.69583892822266,94600,RAW,1d,yfinance,COLAB
ASML,2015-12-28 00:00:00-05:00,91.66999816894531,91.76000213623047,90.8499984741211,91.56999969482422,82.81338500976562,348700,RAW,1d,yfinance,COLAB
ASML,2015-12-29 00:00:00-05:00,91.51000213623047,92.20999908447266,91.44999694824219,91.91999816894531,83.12993621826172,632500,RAW,1d,yfinance,COLAB
ASML,2015-12-30 00:00:00-05:00,92.12000274658203,92.25,91.31999969482422,91.33999633789062,82.60540771484375,281600,RAW,1d,yfinance,COLAB
ASML,2015-12-31 00:00:00-05:00,89.98999786376953,90.1500015258789,88.7699966430664,88.7699966430664,80.2811279296875,433800,RAW,1d,yfinance,COLAB
ASML,2016-01-04 00:00:00-05:00,87.29000091552734,87.41999816894531,85.91000366210938,87.30000305175781,78.95174407958984,2275300,RAW,1d,yfinance,COLAB
ASML,2016-01-05 00:00:00-05:00,86.18000030517578,87.08999633789062,85.66000366210938,86.41999816894531,78.15587615966797,813100,RAW,1d,yfinance,COLAB
ASML,2016-01-06 00:00:00-05:00,83.9000015258789,85.22000122070312,83.73999786376953,84.61000061035156,76.51897430419922,2323900,RAW,1d,yfinance,COLAB
