listing_id,date,open,high,low,close,adj_close,volume,price_type,resolution,data_source,adr_epoch
META,2015-12-16 00:00:00-05:00,105.37000274658203,107.08999633789062,104.19000244140625,106.79000091552734,106.13570404052734,22680500,RAW,1d,yfinance,COLAB
META,2015-12-17 00:00:00-05:00,107.48999786376953,107.75,106.12999725341797,106.22000122070312,105.56919860839844,21675700,RAW,1d,yfinance,COLAB
META,2015-12-18 00:00:00-05:00,106.08000183105469,106.58999633789062,103.97000122070312,104.04000091552734,103.40255737304688,35994200,RAW,1d,yfinance,COLAB
META,2015-12-21 00:00:00-05:00,104.91000366210938,105.1500015258789,103.5999984741211,104.7699966430664,104.12808227539062,16138800,RAW,1d,yfinance,COLAB
META,2015-12-22 00:00:00-05:00,105.22000122070312,105.66000366210938,104.80999755859375,105.51000213623047,104.8635482788086,14597100,RAW,1d,yfinance,COLAB
META,2015-12-23 00:00:00-05:00,105.88999938964844,106.11000061035156,103.86000061035156,104.62999725341797,103.98892211914062,19599700,RAW,1d,yfinance,COLAB
META,2015-12-24 00:00:00-05:00,104.73999786376953,105.31999969482422,104.5,105.0199966430664,104.37654876708984,6501800,RAW,1d,yfinance,COLAB
META,2015-12-28 00:00:00-05:00,105.0199966430664,105.9800033569336,104.52999877929688,105.93000030517578,105.28096771240234,13069700,RAW,1d,yfinance,COLAB
META,2015-12-29 00:00:00-05:00,106.41999816894531,107.73999786376953,106.25,107.26000213623047,106.60282135009766,17179900,RAW,1d,yfinance,COLAB
META,2015-12-30 00:00:00-05:00,107.0,107.25,106.05999755859375,106.22000122070312,105.56919860839844,13115000,RAW,1d,yfinance,COLAB
META,2015-12-31 00:00:00-05:00,106.0,106.16999816894531,104.62000274658203,104.66000366210938,104.01876068115234,18391100,RAW,1d,yfinance,COLAB
META,2016-01-04 00:00:00-05:00,101.94999694824219,102.23999786376953,99.75,102.22000122070312,101.59370422363281,37912400,RAW,1d,yfinance,COLAB
META,2016-01-05 00:00:00-05:00,102.88999938964844,103.70999908447266,101.66999816894531,102.7300033569336,102.1005859375,23258200,RAW,1d,yfinance,COLAB
META,2016-01-06 00:00:00-05:00,101.12999725341797,103.7699966430664,100.9000015258789,102.97000122070312,102.339111328125,25096200,RAW,1d,yfinance,COLAB
META,2016-01-07 00:00:00-05:00,100.5,101.43000030517578,97.30000305175781,97.91999816894531,97.32005310058594,45172900,RAW,1d,yfinance,COLAB
META,2016-01-08 00:00:00-05:00,99.87999725341797,100.5,97.02999877929688,97.33000183105469,96.73365783691406,35402300,RAW,1d,yfinance,COLAB
META,2016-01-11 00:00:00-05:00,97.91000366210938,98.5999984741211,95.38999938964844,97.51000213623047,96.91255950927734,29932400,RAW,1d,yfinance,COLAB
