listing_id,date,open,high,low,close,adj_close,volume,price_type,resolution,data_source,adr_epoch
DIA,2015-12-16 00:00:00-05:00,176.42999267578125,178.0,174.97000122070312,177.63999938964844,145.3546600341797,11286600,RAW,1d,yfinance,COLAB
DIA,2015-12-17 00:00:00-05:00,178.14999389648438,178.19000244140625,175.08999633789062,175.10000610351562,143.27622985839844,8504100,RAW,1d,yfinance,COLAB
DIA,2015-12-18 00:00:00-05:00,173.83999633789062,173.91000366210938,170.88999938964844,171.0,140.2483367919922,10946100,RAW,1d,yfinance,COLAB
DIA,2015-12-21 00:00:00-05:00,172.27999877929688,172.55999755859375,170.91000366210938,172.25,141.27346801757812,6466700,RAW,1d,yfinance,COLAB
DIA,2015-12-22 00:00:00-05:00,173.10000610351562,174.27999877929688,172.17999267578125,174.00999450683594,142.71690368652344,6003700,RAW,1d,yfinance,COLAB
DIA,2015-12-23 00:00:00-05:00,175.22000122070312,175.82000732421875,174.75999450683594,175.80999755859375,144.1932373046875,6456600,RAW,1d,yfinance,COLAB
DIA,2015-12-24 00:00:00-05:00,175.66000366210938,175.82000732421875,175.17999267578125,175.22000122070312,143.7093963623047,1765100,RAW,1d,yfinance,COLAB
DIA,2015-12-28 00:00:00-05:00,174.49000549316406,175.1300048828125,174.1199951171875,174.97999572753906,143.5124969482422,2932200,RAW,1d,yfinance,COLAB
DIA,2015-12-29 00:00:00-05:00,176.19000244140625,177.25,176.0,176.97999572753906,145.15286254882812,6145700,RAW,1d,yfinance,COLAB
DIA,2015-12-30 00:00:00-05:00,176.57000732421875,176.72000122070312,175.6199951171875,175.8000030517578,144.18511962890625,2910000,RAW,1d,yfinance,COLAB
DIA,2015-12-31 00:00:00-05:00,175.08999633789062,175.64999389648438,173.97000122070312,173.99000549316406,142.70053100585938,5773400,RAW,1d,yfinance,COLAB
DIA,2016-01-04 00:00:00-05:00,171.0500030517578,171.32000732421875,169.35000610351562,171.2899932861328,140.4860382080078,14350800,RAW,1d,yfinance,COLAB
DIA,2016-01-05 00:00:00-05:00,171.69000244140625,171.74000549316406,170.1699981689453,171.38999938964844,140.56802368164062,9413000,RAW,1d,yfinance,COLAB
DIA,2016-01-06 00:00:00-05:00,168.9199981689453,169.97000122070312,168.00999450683594,168.94000244140625,138.55870056152344,8713600,RAW,1d,yfinance,COLAB
DIA,2016-01-07 00:00:00-05:00,165.9600067138672,167.94000244140625,164.47999572753906,164.9600067138672,135.29452514648438,15400600,RAW,1d,yfinance,COLAB
DIA,2016-01-08 00:00:00-05:00,165.9600067138672,166.38999938964844,163.0,163.24000549316406,133.88375854492188,12512400,RAW,1d,yfinance,COLAB
DIA,2016-01-11 00:00:00-05:00,164.16000366210938,164.5,162.14999389648438,163.8300018310547,134.36767578125,12353700,RAW,1d,yfinance,COLAB
DIA,2016-01-12 00:00:00-05:00,165.19000244140625,165.77999877929688,163.0500030517578,164.9499969482422,135.28631591796875,10250300,RAW,1d,yfinance,COLAB
DIA,2016-01-13 00:00:00-05:00,165.5399932861328,165.83999633789062,161.07000732421875,161.35000610351562,132.3336181640625,16369400,RAW,1d,yfinance,COLAB
DIA,2016-01-14 00:00:00-05:00,162.02000427246094,164.69000244140625,160.61000061035156,163.58999633789062,134.17083740234375,14749500,RAW,1d,yfinance,COLAB
DIA,2016-01-15 00:00:00-05:00,159.25999450683594,160.5800018310547,158.22999572753906,159.67999267578125,131.0327911376953,19969100,RAW,1d,yfinance,COLAB
DIA,2016-01-19 00:00:00-05:00,161.4499969482422,161.6199951171875,158.80999755859375,160.02000427246094,131.31179809570312,10233800,RAW,1d,yfinance,COLAB
DIA,2016-01-20 00:00:00-05:00,157.25,158.8800048828125,154.3800048828125,157.61000061035156,129.33419799804688,16436000,RAW,1d,yfinance,COLAB
DIA,2016-01-21 00:00:00-05:00,157.80999755859375,160.2899932861328,156.8800048828125,158.60000610351562,130.14666748046875,16782400,RAW,1d,yfinance,COLAB
DIA,2016-01-22 00:00:00-05:00,160.91000366210938,161.24000549316406,159.6199951171875,160.7899932861328,131.9436798095703,7390600,RAW,1d,yfinance,COLAB
DIA,2016-01-25 00:00:00-05:00,160.41000366210938,160.72000122070312,158.6699981689453,158.6999969482422,130.2287139892578,5782500,RAW,1d,yfinance,COLAB
DIA,2016-01-26 00:00:00-05:00,159.5,161.72000122070312,159.49000549316406,161.5399932861328,132.5592041015625,5945200,RAW,1d,yfinance,COLAB
DIA,2016-01-27 00:00:00-05:00,160.57000732421875,162.22999572753906,158.61000061035156,159.3000030517578,130.72100830078125,10121900,RAW,1d,yfinance,COLAB
DIA,2016-01-28 00:00:00-05:00,160.67999267578125,160.89999389648438,158.47000122070312,160.50999450683594,131.71401977539062,8613400,RAW,1d,yfinance,COLAB
DIA,2016-01-29 00:00:00-05:00,161.61000061035156,164.42999267578125,161.3300018310547,164.3699951171875,134.88140869140625,6182800,RAW,1d,yfinance,COLAB
DIA,2016-02-01 00:00:00-05:00,163.38999938964844,164.97000122070312,162.82000732421875,164.33999633789062,134.85684204101562,6977300,RAW,1d,yfinance,COLAB
DIA,2016-02-02 00:00:00-05:00,162.6999969482422,162.6999969482422,160.94000244140625,161.41000366210938,132.45242309570312,7901000,RAW,1d,yfinance,COLAB
DIA,2016-02-03 00:00:00-05:00,162.4199981689453,163.75,159.47999572753906,163.1999969482422,133.9213104248047,14249300,RAW,1d,yfinance,COLAB
DIA,2016-02-04 00:00:00-05:00,162.82000732421875,164.8000030517578,162.5800018310547,164.13999938964844,134.69268798828125,11715800,RAW,1d,yfinance,COLAB
DIA,2016-02-05 00:00:00-05:00,163.8699951171875,164.00999450683594,161.22000122070312,161.94000244140625,132.8874053955078,8292500,RAW,1d,yfinance,COLAB
DIA,2016-02-08 00:00:00-05:00,160.11000061035156,160.80999755859375,158.0500030517578,160.35000610351562,131.5826416015625,13377600,RAW,1d,yfinance,COLAB
DIA,2016-02-09 00:00:00-05:00,158.5399932861328,161.4600067138672,158.50999450683594,160.24000549316406,131.49246215820312,11449200,RAW,1d,yfinance,COLAB
DIA,2016-02-10 00:00:00-05:00,160.97999572753906,162.3000030517578,159.22999572753906,159.38999938964844,130.79495239257812,8205700,RAW,1d,yfinance,COLAB
DIA,2016-02-11 00:00:00-05:00,156.8000030517578,158.02000427246094,155.25999450683594,156.8000030517578,128.66957092285156,14806700,RAW,1d,yfinance,COLAB
DIA,2016-02-12 00:00:00-05:00,158.16000366210938,159.97999572753906,157.66000366210938,159.97999572753906,131.27902221679688,7073000,RAW,1d,yfinance,COLAB
DIA,2016-02-16 00:00:00-05:00,161.75999450683594,162.2899932861328,160.6199951171875,162.1999969482422,133.10081481933594,5451200,RAW,1d,yfinance,COLAB
DIA,2016-02-17 00:00:00-05:00,163.42999267578125,165.25999450683594,163.3300018310547,164.92999267578125,135.34100341796875,5584200,RAW,1d,yfinance,COLAB
DIA,2016-02-18 00:00:00-05:00,165.3300018310547,165.4499969482422,164.2899932861328,164.52000427246094,135.00454711914062,5187600,RAW,1d,yfinance,COLAB
DIA,2016-02-19 00:00:00-05:00,163.17999267578125,163.80999755859375,162.58999633789062,163.6999969482422,134.83401489257812,4660600,RAW,1d,yfinance,COLAB
DIA,2016-02-22 00:00:00-05:00,165.35000610351562,166.4600067138672,165.1300048828125,165.94000244140625,136.67909240722656,3450700,RAW,1d,yfinance,COLAB
DIA,2016-02-23 00:00:00-05:00,165.61000061035156,165.75999450683594,163.83999633789062,164.14999389648438,135.20469665527344,6052800,RAW,1d,yfinance,COLAB
DIA,2016-02-24 00:00:00-05:00,162.60000610351562,164.89999389648438,161.47000122070312,164.6699981689453,135.633056640625,8003800,RAW,1d,yfinance,COLAB
DIA,2016-02-25 00:00:00-05:00,165.02999877929688,166.83999633789062,164.39999389648438,166.83999633789062,137.42039489746094,5266900,RAW,1d,yfinance,COLAB
DIA,2016-02-26 00:00:00-05:00,167.83999633789062,167.9499969482422,166.1199951171875,166.27999877929688,136.95913696289062,3798000,RAW,1d,yfinance,COLAB
DIA,2016-02-29 00:00:00-05:00,166.16000366210938,167.2100067138672,164.9600067138672,164.9600067138672,135.87193298339844,3485000,RAW,1d,yfinance,COLAB
DIA,2016-03-01 00:00:00-05:00,166.00999450683594,168.58999633789062,165.7100067138672,168.52000427246094,138.8041534423828,3914300,RAW,1d,yfinance,COLAB
DIA,2016-03-02 00:00:00-05:00,168.02000427246094,168.92999267578125,167.5500030517578,168.88999938964844,139.10887145996094,3106200,RAW,1d,yfinance,COLAB
DIA,2016-03-03 00:00:00-05:00,168.72999572753906,169.38999938964844,168.1199951171875,169.35000610351562,139.48779296875,2968200,RAW,1d,yfinance,COLAB
DIA,2016-03-04 00:00:00-05:00,169.52999877929688,170.5500030517578,168.9199981689453,170.02000427246094,140.03968811035156,3524900,RAW,1d,yfinance,COLAB
DIA,2016-03-07 00:00:00-05:00,169.3699951171875,170.92999267578125,169.3000030517578,170.6199951171875,140.533935546875,3236000,RAW,1d,yfinance,COLAB
DIA,2016-03-08 00:00:00-05:00,169.8000030517578,170.75999450683594,169.22000122070312,169.6199951171875,139.71018981933594,2832700,RAW,1d,yfinance,COLAB
DIA,2016-03-09 00:00:00-05:00,170.41000366210938,170.58999633789062,169.5399932861328,170.02000427246094,140.03968811035156,3584000,RAW,1d,yfinance,COLAB
DIA,2016-03-10 00:00:00-05:00,170.6699981689453,171.39999389648438,168.3000030517578,170.05999755859375,140.0726318359375,4862300,RAW,1d,yfinance,COLAB
DIA,2016-03-11 00:00:00-05:00,171.47000122070312,172.33999633789062,171.4199981689453,172.22999572753906,141.85992431640625,3674200,RAW,1d,yfinance,COLAB
DIA,2016-03-14 00:00:00-04:00,171.6999969482422,172.88999938964844,171.6999969482422,172.41000366210938,142.0081024169922,2658400,RAW,1d,yfinance,COLAB
DIA,2016-03-15 00:00:00-04:00,171.61000061035156,172.6699981689453,171.32000732421875,172.63999938964844,142.19757080078125,2431600,RAW,1d,yfinance,COLAB
DIA,2016-03-16 00:00:00-04:00,172.2100067138672,173.94000244140625,172.1699981689453,173.47000122070312,142.88119506835938,3556200,RAW,1d,yfinance,COLAB
DIA,2016-03-17 00:00:00-04:00,173.4600067138672,175.41000366210938,173.0800018310547,174.94000244140625,144.09214782714844,4070500,RAW,1d,yfinance,COLAB
DIA,2016-03-18 00:00:00-04:00,175.27000427246094,175.9499969482422,175.0399932861328,175.69000244140625,145.02066040039062,5112000,RAW,1d,yfinance,COLAB
DIA,2016-03-21 00:00:00-04:00,175.6199951171875,176.2100067138672,175.25,176.00999450683594,145.2848358154297,2884900,RAW,1d,yfinance,COLAB
DIA,2016-03-22 00:00:00-04:00,175.3000030517578,176.25999450683594,175.14999389648438,175.6999969482422,145.02903747558594,3980100,RAW,1d,yfinance,COLAB
DIA,2016-03-23 00:00:00-04:00,175.22000122070312,175.5500030517578,174.60000610351562,174.80999755859375,144.29425048828125,5039200,RAW,1d,yfinance,COLAB
DIA,2016-03-24 00:00:00-04:00,173.85000610351562,174.94000244140625,173.6999969482422,174.94000244140625,144.4015350341797,5104900,RAW,1d,yfinance,COLAB
DIA,2016-03-28 00:00:00-04:00,175.1300048828125,175.58999633789062,174.66000366210938,175.1199951171875,144.55010986328125,3098800,RAW,1d,yfinance,COLAB
DIA,2016-03-29 00:00:00-04:00,174.49000549316406,176.17999267578125,174.05999755859375,176.07000732421875,145.33441162109375,5584100,RAW,1d,yfinance,COLAB
DIA,2016-03-30 00:00:00-04:00,177.11000061035156,177.64999389648438,176.50999450683594,176.88999938964844,146.01126098632812,3858000,RAW,1d,yfinance,COLAB
DIA,2016-03-31 00:00:00-04:00,176.92999267578125,177.3000030517578,176.42999267578125,176.63999938964844,145.8048095703125,3155400,RAW,1d,yfinance,COLAB
DIA,2016-04-01 00:00:00-04:00,175.7100067138672,177.85000610351562,175.41000366210938,177.72000122070312,146.69631958007812,4035200,RAW,1d,yfinance,COLAB
DIA,2016-04-04 00:00:00-04:00,177.6300048828125,177.8800048828125,176.8800048828125,177.1199951171875,146.20103454589844,2318900,RAW,1d,yfinance,COLAB
DIA,2016-04-05 00:00:00-04:00,176.0800018310547,176.9600067138672,175.57000732421875,175.82000732421875,145.1279296875,5439600,RAW,1d,yfinance,COLAB
DIA,2016-04-06 00:00:00-04:00,175.86000061035156,177.08999633789062,175.24000549316406,177.0399932861328,146.13497924804688,4086700,RAW,1d,yfinance,COLAB
DIA,2016-04-07 00:00:00-04:00,175.77999877929688,176.22999572753906,174.67999267578125,175.2899932861328,144.6905517578125,5251900,RAW,1d,yfinance,COLAB
DIA,2016-04-08 00:00:00-04:00,176.25,176.80999755859375,175.11000061035156,175.66000366210938,144.99594116210938,2565300,RAW,1d,yfinance,COLAB
DIA,2016-04-11 00:00:00-04:00,176.1199951171875,177.1699981689453,175.41000366210938,175.44000244140625,144.8143310546875,3237700,RAW,1d,yfinance,COLAB
DIA,2016-04-12 00:00:00-04:00,175.72999572753906,177.27999877929688,175.36000061035156,177.08999633789062,146.17623901367188,3588400,RAW,1d,yfinance,COLAB
DIA,2016-04-13 00:00:00-04:00,178.0,179.02000427246094,177.9199981689453,178.9199981689453,147.68673706054688,5400200,RAW,1d,yfinance,COLAB
DIA,2016-04-14 00:00:00-04:00,179.02999877929688,179.5,178.75,179.11000061035156,147.8436737060547,3689700,RAW,1d,yfinance,COLAB
DIA,2016-04-15 00:00:00-04:00,178.99000549316406,179.13999938964844,178.41000366210938,178.67999267578125,147.59585571289062,3799900,RAW,1d,yfinance,COLAB
DIA,2016-04-18 00:00:00-04:00,178.1300048828125,179.8300018310547,178.10000610351562,179.77999877929688,148.5044708251953,2573700,RAW,1d,yfinance,COLAB
DIA,2016-04-19 00:00:00-04:00,180.13999938964844,180.77000427246094,179.58999633789062,180.32000732421875,148.95045471191406,2992100,RAW,1d,yfinance,COLAB
DIA,2016-04-20 00:00:00-04:00,180.0,181.4199981689453,180.0,180.75,149.30572509765625,2628900,RAW,1d,yfinance,COLAB
DIA,2016-04-21 00:00:00-04:00,180.63999938964844,180.8800048828125,179.4199981689453,179.6999969482422,148.4384307861328,2760300,RAW,1d,yfinance,COLAB
DIA,2016-04-22 00:00:00-04:00,179.61000061035156,180.0800018310547,178.8699951171875,179.89999389648438,148.60354614257812,2410500,RAW,1d,yfinance,COLAB
DIA,2016-04-25 00:00:00-04:00,179.22999572753906,179.58999633789062,178.3300018310547,179.5399932861328,148.30616760253906,2485500,RAW,1d,yfinance,COLAB
